,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,internet_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,trigger_point,churn_surv,uuid,trigger_price,trigger_quality,trigger_external,cluster,treatment,churn_after_treatment,tenure_9_bin,tenure_bin,number_customer_service_calls_bin,phone_min_bin,internet_min_bin,phone_monthly_charges_bin,internet_monthly_charges_bin,avg_monthly_bill_bin,trigger_point_bin,cluster_bin
109,Female,1,1,1,short-term,automatic transfer,4,113.58657312914372,3785.28200792507,19.312585981401117,50.27797414733117,35.957,1,1.0,0.0,9548dcde-febf-11ec-ac44-0242ac1c0002,1,0,0,6,upgrade_package,0,0,0,4,115,4000,20,50,25,0,6
110,Male,1,1,1,short-term,mail,1,108.59427184878304,5995.328816320368,18.46349871781105,61.441260186085074,38.015,1,0.0,1.0,9548deb4-febf-11ec-ac44-0242ac1c0002,0,1,0,6,discount,1,0,0,1,115,6000,20,60,50,0,6
111,Male,1,1,1,short-term,email,2,121.08423864393409,6943.672509344334,20.586614038183832,65.91049098171226,42.624,1,1.0,0.0,9548e1f2-febf-11ec-ac44-0242ac1c0002,0,1,0,6,free_device,1,0,0,2,115,6000,20,70,50,0,6
112,Male,1,1,1,short-term,email,0,120.13722060882816,7377.322289699709,20.425324730518412,76.38433834720065,49.386,1,1.0,0.0,9548e6ac-febf-11ec-ac44-0242ac1c0002,0,0,1,2,free_device,1,0,0,0,115,8000,20,80,50,0,2
113,Female,1,1,1,short-term,email,2,124.23245512354208,5247.175348227862,21.122276820203638,57.0857118884956,39.909,1,0.0,1.0,9548eada-febf-11ec-ac44-0242ac1c0002,0,1,0,6,,1,0,0,2,115,6000,20,60,50,0,6
114,Male,1,1,1,short-term,email,0,111.92204776949838,6271.2830301325885,19.02970806588506,73.85210932035473,44.192,1,1.0,0.0,9548eb48-febf-11ec-ac44-0242ac1c0002,1,0,0,2,discount,1,0,0,0,115,6000,20,70,50,0,2
115,Female,1,1,1,short-term,email,4,115.51551827461428,3704.8676710196896,19.640405783999697,47.7796317636086,34.618,1,0.0,1.0,9548ef9e-febf-11ec-ac44-0242ac1c0002,1,1,0,6,free_device,0,0,0,4,115,4000,20,50,25,0,6
116,Male,1,1,1,short-term,email,4,109.61872660594965,6049.060333420237,18.63748133979256,51.68265607574373,35.221,1,0.0,1.0,9548f110-febf-11ec-ac44-0242ac1c0002,0,1,0,6,,1,0,0,4,115,6000,20,50,25,0,6
117,Male,1,1,1,short-term,email,1,121.072862853598,5504.010703128136,20.58547404295149,66.95026810652989,40.396,1,0.0,1.0,9548f462-febf-11ec-ac44-0242ac1c0002,0,0,1,6,,1,0,0,1,115,6000,20,70,50,0,6
118,Male,1,1,1,short-term,email,4,118.24797366959815,4813.49749754137,20.104859899902387,59.76803644147043,41.28,1,0.0,1.0,9548f548-febf-11ec-ac44-0242ac1c0002,0,1,0,6,,1,0,0,4,115,4000,20,60,50,0,6
119,Female,1,1,1,short-term,email,3,118.4754852349592,6518.205901211135,20.143766316425317,66.23470403449218,41.349,1,1.0,0.0,9548f5ca-febf-11ec-ac44-0242ac1c0002,1,0,0,6,discount,0,0,0,3,115,6000,20,70,50,0,6
120,Male,1,1,1,short-term,email,2,124.01517620685426,5629.209024593344,21.08505098373307,54.73080457004619,38.697,1,0.0,1.0,9548f6b0-febf-11ec-ac44-0242ac1c0002,1,1,0,6,discount,0,0,0,2,115,6000,20,50,50,0,6
121,Female,1,1,1,short-term,email,1,107.301017944286,6565.356754228924,18.243385430522405,59.10379421341192,36.683,1,1.0,0.0,9548f80e-febf-11ec-ac44-0242ac1c0002,1,0,0,6,,1,0,0,1,115,6000,20,60,25,0,6
122,Female,1,1,1,short-term,email,1,116.7333444992627,6661.123448724289,19.847059818601693,65.25264413046406,45.29,1,0.0,1.0,9549007e-febf-11ec-ac44-0242ac1c0002,0,1,0,6,upgrade_package,1,0,0,1,115,6000,20,70,50,0,6
123,Male,1,1,1,short-term,email,3,121.04393485478622,6134.293991315552,20.5801055842438,68.13196125044604,42.443,1,0.0,1.0,954905a6-febf-11ec-ac44-0242ac1c0002,1,1,0,6,upgrade_package,0,0,0,3,115,6000,20,70,50,0,6
124,Male,1,1,1,short-term,email,2,117.28575922220416,5934.557510257912,19.940809284246047,65.37342896027593,39.844,1,1.0,0.0,954907f4-febf-11ec-ac44-0242ac1c0002,0,0,1,6,free_device,1,0,0,2,115,6000,20,70,50,0,6
125,Male,1,1,1,short-term,mail,2,122.86508018412836,5955.564587795341,20.88994778392172,49.622029513999614,36.687,1,0.0,1.0,95490862-febf-11ec-ac44-0242ac1c0002,0,1,0,6,,1,0,0,2,115,6000,20,50,25,0,6
126,Male,1,1,0,short-term,automatic transfer,1,127.83734998343512,0.0,21.73512900897641,0.0,9.472,0,0.0,0.0,9549130c-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,135,0,20,0,10,0,3
127,Male,1,1,0,short-term,automatic transfer,2,118.02598923391352,0.0,20.068361125599527,0.0,9.959,0,0.0,0.0,95491474-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,2,115,0,20,0,10,0,3
128,Female,1,1,0,short-term,mail,1,128.80653209793476,0.0,21.90023309512944,0.0,10.681,0,0.0,0.0,954918d4-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,1,135,0,20,0,10,0,8
129,Male,1,1,0,short-term,email,1,108.8787524312692,0.0,18.51171271890212,0.0,10.164,0,0.0,0.0,95491b22-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,115,0,20,0,10,0,3
130,Male,1,1,0,short-term,mail,3,117.98645223058648,0.0,20.0602176028582,0.0,10.715,0,0.0,0.0,95491c12-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,3,115,0,20,0,10,0,3
131,Female,1,1,0,short-term,automatic transfer,1,123.60098745170578,0.0,21.01457262674334,0.0,9.525,0,0.0,0.0,95491e6a-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,1,115,0,20,0,10,0,8
132,Male,1,1,0,short-term,mail,1,104.30718352751268,0.0,17.734791319540776,0.0,11.007,0,0.0,0.0,954922e8-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,95,0,20,0,10,0,3
133,Male,1,1,0,short-term,mail,1,128.4750954866251,0.0,21.84387700736425,0.0,9.562,0,0.0,0.0,954924c8-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,135,0,20,0,10,0,3
134,Female,1,1,0,short-term,automatic transfer,0,129.43725717938133,0.0,22.00759493047317,0.0,9.543,0,0.0,0.0,954925e0-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,0,135,0,20,0,10,0,8
135,Female,1,1,0,short-term,mail,1,126.89552902962272,0.0,21.57489847782226,0.0,10.003,0,0.0,0.0,95492a0e-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,1,135,0,20,0,10,0,8
136,Female,1,1,0,short-term,mail,1,104.47405097739583,0.0,17.76277469026253,0.0,9.743,0,0.0,0.0,95492a86-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,1,95,0,20,0,10,0,8
137,Male,1,1,0,short-term,automatic transfer,0,112.500209165477,0.0,19.128097201988616,0.0,9.664,0,0.0,0.0,95492be4-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,0,115,0,20,0,10,0,3
138,Male,1,1,0,short-term,mail,1,127.8842973253764,0.0,21.743581686218988,0.0,9.804,0,0.0,0.0,95492c5c-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,135,0,20,0,10,0,3
139,Male,1,1,0,short-term,mail,1,128.28293321094654,0.0,21.810220700001,0.0,9.971,0,0.0,0.0,9549304e-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,135,0,20,0,10,0,3
140,Male,1,1,0,short-term,automatic transfer,1,125.93827431995204,0.0,21.41247058962631,0.0,9.889,0,0.0,0.0,9549313e-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,135,0,20,0,10,0,3
141,Male,1,1,0,short-term,automatic transfer,1,115.61316805623812,0.0,19.65731442859857,0.0,9.528,0,0.0,0.0,954931b6-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,115,0,20,0,10,0,3
142,Male,1,1,0,short-term,automatic transfer,1,114.03611111225402,0.0,19.389080424085535,0.0,10.278,0,0.0,0.0,95493396-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,115,0,20,0,10,0,3
143,Female,1,1,0,short-term,mail,2,126.63057400735174,0.0,21.529791274994736,0.0,9.93,0,0.0,0.0,9549356c-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,2,135,0,20,0,10,0,8
144,Male,1,1,0,short-term,automatic transfer,3,118.823235227758,0.0,20.201701413423315,0.0,9.768,0,0.0,0.0,954939c2-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,3,115,0,20,0,10,0,3
145,Male,1,1,0,short-term,email,2,104.67762569082592,0.0,17.798116420123876,0.0,9.489,0,0.0,0.0,95493ab2-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,2,95,0,20,0,10,0,3
146,Female,1,1,0,short-term,mail,0,113.87904557413192,0.0,19.362428799186358,0.0,11.011,0,0.0,0.0,95493ba2-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,0,115,0,20,0,10,0,8
147,Male,1,1,0,short-term,automatic transfer,1,114.08724491641254,0.0,19.39759656095797,0.0,10.666,0,0.0,0.0,95493c10-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,115,0,20,0,10,0,3
148,Female,1,1,0,short-term,automatic transfer,2,123.24398258910396,0.0,20.954817943649893,0.0,9.698,0,0.0,0.0,95493d6e-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,2,115,0,20,0,10,0,8
149,Female,1,1,0,short-term,mail,0,120.65960546513328,0.0,20.515279613191723,0.0,9.795,0,0.0,0.0,95493e90-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,0,115,0,20,0,10,0,8
150,Male,1,1,0,short-term,automatic transfer,1,111.68972584005532,0.0,18.988969179085903,0.0,9.785,0,0.0,0.0,95494520-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,115,0,20,0,10,0,3
151,Female,1,1,0,short-term,mail,1,118.3707917235201,0.0,20.12605939567216,0.0,9.636,0,0.0,0.0,9549462e-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,1,115,0,20,0,10,0,8
152,Female,1,1,0,short-term,email,0,123.87365299419828,0.0,21.06183563836406,0.0,10.806,0,0.0,0.0,95494796-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,0,115,0,20,0,10,0,8
153,Male,1,1,0,short-term,mail,2,122.9708128593422,0.0,20.908578814610443,0.0,9.687,0,0.0,0.0,95494804-febf-11ec-ac44-0242ac1c0002,0,0,0,3,upgrade_package,0,0,0,2,115,0,20,0,10,0,3
154,Male,1,1,0,short-term,mail,1,127.05933747011449,0.0,21.60311283084481,0.0,10.034,0,0.0,0.0,95494ec6-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,1,135,0,20,0,10,0,3
155,Male,1,1,0,short-term,mail,3,115.81509969236704,0.0,19.69128730422962,0.0,9.937,1,1.0,0.0,95495196-febf-11ec-ac44-0242ac1c0002,0,0,1,3,,1,0,0,3,115,0,20,0,10,0,3
156,Male,1,1,0,short-term,mail,2,111.3721397159563,0.0,18.93543021718015,0.0,9.425,1,1.0,0.0,954953e4-febf-11ec-ac44-0242ac1c0002,0,0,1,3,,1,0,0,2,115,0,20,0,10,0,3
157,Male,1,1,0,short-term,email,5,122.24463686236814,0.0,20.784422354398032,0.0,10.046,1,1.0,0.0,954955ce-febf-11ec-ac44-0242ac1c0002,1,0,0,3,discount,0,0,0,5,115,0,20,0,10,0,3
158,Female,1,1,0,short-term,mail,5,126.36645308816944,0.0,21.48519146095843,0.0,9.817,1,1.0,0.0,954956f0-febf-11ec-ac44-0242ac1c0002,0,0,1,9,,1,0,0,5,135,0,20,0,10,0,8
159,Male,1,1,0,short-term,email,1,121.41211681056282,0.0,20.64339187065312,0.0,9.686,1,1.0,0.0,95495c72-febf-11ec-ac44-0242ac1c0002,0,0,1,3,,1,0,0,1,115,0,20,0,10,0,3
160,Female,1,1,0,short-term,mail,0,113.02355787369623,0.0,19.216436273293745,0.0,9.81,1,1.0,0.0,95495ec0-febf-11ec-ac44-0242ac1c0002,0,0,1,9,discount,1,0,0,0,115,0,20,0,10,0,8
161,Male,1,1,0,short-term,mail,3,113.6630095848765,0.0,19.32554027370488,0.0,10.177,1,0.0,1.0,95496262-febf-11ec-ac44-0242ac1c0002,0,1,0,3,free_device,1,0,0,3,115,0,20,0,10,0,3
162,Male,1,1,0,short-term,mail,5,117.23419659247324,0.0,19.932584263701383,0.0,9.774,1,1.0,0.0,954962da-febf-11ec-ac44-0242ac1c0002,0,0,1,3,discount,1,0,0,5,115,0,20,0,10,0,3
163,Female,1,1,0,short-term,automatic transfer,2,121.81113463974604,0.0,20.710557174195827,0.0,9.561,1,1.0,0.0,95496442-febf-11ec-ac44-0242ac1c0002,0,0,1,9,,1,0,0,2,115,0,20,0,10,0,8
164,Female,1,1,0,short-term,email,2,122.47810861172664,0.0,20.824452036662176,0.0,10.139,1,1.0,0.0,95496bd6-febf-11ec-ac44-0242ac1c0002,0,0,1,9,discount,1,0,0,2,115,0,20,0,10,0,8
165,Female,1,1,0,short-term,email,2,119.6326222333205,0.0,20.34012760554516,0.0,10.259,1,1.0,0.0,95496f0a-febf-11ec-ac44-0242ac1c0002,0,0,1,9,discount,1,0,0,2,115,0,20,0,10,0,8
166,Female,1,1,0,short-term,automatic transfer,2,125.59872072708104,0.0,21.354532517976278,0.0,9.95,1,1.0,0.0,95497090-febf-11ec-ac44-0242ac1c0002,0,0,1,9,,1,0,0,2,135,0,20,0,10,0,8
167,Male,1,1,0,short-term,mail,2,121.41766885851315,0.0,20.644028626828643,0.0,10.672,1,1.0,0.0,95497252-febf-11ec-ac44-0242ac1c0002,0,0,1,3,,1,0,0,2,115,0,20,0,10,0,3
168,Female,1,1,0,short-term,mail,0,119.1462009184184,0.0,20.257648064236463,0.0,10.758,1,0.0,1.0,954972ca-febf-11ec-ac44-0242ac1c0002,0,1,0,9,,1,0,0,0,115,0,20,0,10,0,8
169,Female,1,1,0,short-term,email,3,119.89359537591396,0.0,20.384524076776117,0.0,10.284,1,1.0,0.0,9549764e-febf-11ec-ac44-0242ac1c0002,0,0,1,9,discount,0,0,0,3,115,0,20,0,10,0,8
170,Male,1,1,0,short-term,mail,4,119.64985465075814,0.0,20.343539990383498,0.0,10.151,1,0.0,1.0,9549773e-febf-11ec-ac44-0242ac1c0002,1,0,0,3,upgrade_package,1,0,0,4,115,0,20,0,10,0,3
171,Female,1,1,0,short-term,mail,5,115.26660958597074,0.0,19.59776966582354,0.0,10.763,1,1.0,0.0,954977b6-febf-11ec-ac44-0242ac1c0002,0,0,1,9,,1,0,0,5,115,0,20,0,10,0,8
172,Female,1,1,0,long-term,email,0,121.78095224630398,0.0,20.71491783913516,0.0,9.648,0,0.0,0.0,95497aa4-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,0,0,0,115,0,20,0,10,0,8
173,Male,1,1,0,long-term,email,0,117.30998254251548,0.0,19.966163903989216,0.0,9.516,0,0.0,0.0,95497b8a-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,0,0,0,115,0,20,0,10,0,3
174,Female,34,1,1,short-term,automatic transfer,2,137.32000000669814,4270.725167950986,23.322361880662363,28.522497071625565,48.59025049220789,0,0.0,0.0,95497fc2-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,30,30,2,135,4000,25,30,50,0,6
175,Male,34,1,1,short-term,mail,3,115.48360703796456,7941.606850349988,19.63377719873826,64.77026751607904,81.43486361552678,0,0.0,0.0,954983dc-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,30,30,3,115,8000,20,60,75,0,2
176,Female,34,1,1,short-term,automatic transfer,0,123.43681970358,5133.713164233123,20.985989464137987,49.10801955989606,77.02501915950099,0,0.0,0.0,9549886e-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,30,30,0,115,6000,20,50,75,0,7
177,Male,34,1,1,short-term,automatic transfer,1,125.86525197201956,4929.502655025268,21.40098090880486,48.15759632304733,66.77588560419673,0,0.0,0.0,95498954-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,30,30,1,135,4000,20,50,75,0,2
178,Female,34,1,1,short-term,email,10,123.379431680155,7027.26183041667,20.974881377071146,72.13324083628653,90.62034300846167,1,26.0,1.0,9549900c-febf-11ec-ac44-0242ac1c0002,1,0,0,7,upgrade_package,1,30,30,8,115,8000,20,70,100,30,7
179,Female,34,1,1,short-term,automatic transfer,8,123.379431680155,4466.057558448617,20.974881377071146,49.667428445904925,69.42420009215303,1,12.0,1.0,954992fa-febf-11ec-ac44-0242ac1c0002,1,0,1,7,free_device,1,30,30,8,115,4000,20,50,75,10,7
180,Male,34,1,0,short-term,mail,0,125.55260709834012,0.0,21.330604490426943,0.0,18.801610429008207,0,0.0,0.0,954997a0-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,30,30,0,135,0,20,0,25,0,3
181,Female,34,1,0,short-term,mail,0,134.20918768810606,0.0,22.816398483480505,0.0,18.25444157898293,0,0.0,0.0,95499ce6-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,30,30,0,135,0,25,0,25,0,8
182,Female,34,1,1,long-term,email,5,112.40929036853406,7750.50650322705,19.1129795836454,45.47168184179285,64.57739758424012,0,0.0,0.0,9549a024-febf-11ec-ac44-0242ac1c0002,0,0,0,0,,0,30,30,5,115,8000,20,50,75,0,0
183,Female,34,1,1,long-term,email,1,139.0352094686908,12537.98555123322,23.581390201567125,90.01671891381245,108.56106932545802,0,0.0,0.0,9549a68c-febf-11ec-ac44-0242ac1c0002,0,0,0,5,,0,30,30,1,135,12000,25,90,100,0,5
184,Female,34,1,0,long-term,automatic transfer,0,90.69748245335884,0.0,15.419062303729737,0.0,19.99304901684487,0,0.0,0.0,9549aa38-febf-11ec-ac44-0242ac1c0002,0,0,0,9,,0,30,30,0,95,0,15,0,25,0,8
185,Male,34,1,0,long-term,automatic transfer,2,141.4282160455191,0.0,24.003099906886654,0.0,26.235496497156756,0,0.0,0.0,9549ab96-febf-11ec-ac44-0242ac1c0002,0,0,0,3,,0,30,30,2,135,0,25,0,25,0,3
186,Male,2,1,1,short-term,email,2,120.0121761113954,2633.063764324429,20.407378875459017,20.339214666397822,25.69035725250932,0,0.0,0.0,9549aed4-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,2,115,2000,20,20,25,0,6
187,Male,2,1,1,short-term,email,4,114.13416169218164,3151.2299083208827,19.407497886606407,37.37702021536711,32.14837371881077,0,0.0,0.0,9549b032-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,4,115,4000,20,40,25,0,6
188,Male,2,1,1,short-term,email,3,126.29796957216182,5847.745635005304,21.475233257180346,44.456379569617,43.094979438104,0,0.0,0.0,9549b460-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,3,135,6000,20,40,50,0,6
189,Male,2,1,1,short-term,mail,0,117.57627594189174,4226.562541909236,19.992577839195565,28.37699124588736,33.609528311019645,0,0.0,0.0,9549b4ce-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,0,115,4000,20,30,25,0,6
190,Female,2,1,1,short-term,email,1,115.25099494239323,2307.1043092201844,19.596665668054086,20.22836500249558,25.205959707635884,0,0.0,0.0,9549b6a4-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,1,115,2000,20,20,25,0,6
191,Male,2,1,1,short-term,automatic transfer,1,123.53419185436545,3798.6441667123295,21.00586390955037,35.201788771705225,33.380658316245906,0,0.0,0.0,9549b8fc-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,1,115,4000,20,40,25,0,6
192,Female,2,1,1,short-term,mail,0,114.394778682042,5140.854224814932,19.45212275960278,39.28491562960986,32.90015230025159,0,0.0,0.0,9549bb40-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,0,115,6000,20,40,25,0,6
193,Female,2,1,1,short-term,email,3,113.52346566300112,1752.1452601771862,19.304230705044763,25.55755711064177,16.718502482526965,0,0.0,0.0,9549bece-febf-11ec-ac44-0242ac1c0002,0,0,0,6,discount,0,0,0,3,115,2000,20,30,10,0,6
194,Female,2,1,1,short-term,email,5,116.7143672503922,3652.768764988288,19.84706626446683,24.141041699120425,28.34449677508116,0,0.0,0.0,9549c252-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,5,115,4000,20,20,25,0,6
195,Female,2,1,1,short-term,mail,0,118.4910232586615,6576.521092306756,20.14867350300755,42.82208724571293,48.15842918250709,0,0.0,0.0,9549c2ca-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,0,115,6000,20,40,50,0,6
196,Female,2,1,1,short-term,mail,5,113.1155863565744,2407.2829428271057,19.23392101442913,21.08038020439353,24.16992065661069,0,0.0,0.0,9549c3b0-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,5,115,2000,20,20,25,0,6
197,Male,2,0,1,short-term,automatic transfer,1,0.0,2513.512923379395,0.0,10.099924378802626,20.35433196778793,0,0.0,0.0,9549c518-febf-11ec-ac44-0242ac1c0002,0,0,0,4,,0,0,0,1,0,2000,0,10,25,0,4
198,Male,2,1,1,short-term,mail,4,119.89041154369755,4013.40575888164,20.385936139516247,11.04122328537782,23.28020782624705,1,2.0,0.0,9549c766-febf-11ec-ac44-0242ac1c0002,0,0,1,6,discount,1,0,0,4,115,4000,20,10,25,0,6
199,Female,2,0,1,short-term,mail,2,0.0,4413.537420018342,0.0,46.48970754172485,35.73145462887111,1,2.0,0.0,9549d51c-febf-11ec-ac44-0242ac1c0002,0,0,1,4,upgrade_package,1,0,0,2,0,4000,0,50,25,0,4
200,Female,2,0,1,short-term,mail,2,0.0,1842.0327525321168,0.0,16.89977235026137,24.43047719370191,1,2.0,0.0,9549d774-febf-11ec-ac44-0242ac1c0002,0,0,1,4,,1,0,0,2,0,2000,0,20,25,0,4
201,Female,2,0,1,short-term,mail,1,0.0,3588.3202559945858,0.0,15.091131525761584,22.575095055521047,1,2.0,0.0,9549d94a-febf-11ec-ac44-0242ac1c0002,0,0,1,4,,1,0,0,1,0,4000,0,20,25,0,4
202,Male,2,0,1,short-term,automatic transfer,4,0.0,3527.777340900791,0.0,48.569178499407485,42.10575373482467,1,2.0,0.0,9549dab2-febf-11ec-ac44-0242ac1c0002,0,0,1,4,discount,1,0,0,4,0,4000,0,50,50,0,4
203,Male,2,1,1,short-term,mail,1,121.53230482662067,2189.136857194627,20.66485608147662,8.192178642732348,14.51841693715501,1,2.0,0.0,9549de68-febf-11ec-ac44-0242ac1c0002,0,0,1,6,,1,0,0,1,115,2000,20,10,10,0,6
204,Female,2,1,1,short-term,email,3,116.817888352626,3164.269224670468,19.86353315104729,25.252033144696963,34.067562840021395,1,2.0,0.0,9549dee0-febf-11ec-ac44-0242ac1c0002,0,0,1,6,,1,0,0,3,115,4000,20,30,25,0,6
205,Female,2,0,1,short-term,email,3,0.0,940.831263458802,0.0,16.208737891835433,24.80110114975866,1,2.0,0.0,9549dfc6-febf-11ec-ac44-0242ac1c0002,0,0,1,4,,1,0,0,3,0,0,0,20,25,0,4
206,Male,2,0,1,short-term,email,3,0.0,502.2949265188725,0.0,24.219318848907445,24.916320385434958,1,0.0,1.0,9549e1a6-febf-11ec-ac44-0242ac1c0002,0,1,0,4,,1,0,0,3,0,0,0,20,25,0,4
207,Male,2,1,1,short-term,mail,6,116.2227341403569,2177.8923558262554,19.762326387809765,26.53688299566729,33.94849178707235,1,1.0,1.0,9549e228-febf-11ec-ac44-0242ac1c0002,0,1,0,6,upgrade_package,1,0,0,6,115,2000,20,30,25,0,6
208,Male,2,1,1,short-term,email,3,118.8892418689375,4599.504248984116,20.215721904020747,40.44078356187372,38.18577328650519,1,2.0,0.0,9549e296-febf-11ec-ac44-0242ac1c0002,0,0,1,6,,1,0,0,3,115,4000,20,40,50,0,6
209,Female,2,1,1,short-term,email,2,111.34365581853363,6977.578075551473,18.93278594528133,54.11273092412792,61.65382758232768,0,0.0,0.0,9549e52a-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,0,0,2,115,6000,20,50,50,0,7
210,Male,2,1,1,short-term,email,3,127.01081617690114,5957.977581649572,21.5974521392206,52.61416765712803,45.841629910784896,0,0.0,0.0,9549e69c-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,3,135,6000,20,50,50,0,6
211,Male,2,1,1,short-term,email,4,117.71209834694638,7430.44719529038,20.016820563436404,50.29732445095997,43.352590680585095,0,0.0,0.0,9549ec00-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,4,115,8000,20,50,50,0,6
212,Male,2,1,1,short-term,automatic transfer,2,115.5601191961662,9563.043359794832,19.65043943563684,57.66849234863818,49.42940212331069,0,0.0,0.0,9549ed68-febf-11ec-ac44-0242ac1c0002,0,0,0,2,,0,0,0,2,115,10000,20,60,50,0,2
213,Male,2,1,1,short-term,email,1,116.99190839466708,6005.442826047192,19.89300137810776,51.08808584655476,40.16194066857101,0,0.0,0.0,9549f2fe-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,1,115,6000,20,50,50,0,6
214,Female,2,1,1,short-term,email,2,112.8121033693368,10682.236364683244,19.18267629505344,68.50425121440728,56.844313978014064,0,0.0,0.0,9549f722-febf-11ec-ac44-0242ac1c0002,0,0,0,7,,0,0,0,2,115,10000,20,70,50,0,7
215,Female,2,1,1,short-term,mail,4,129.57321013719312,6127.298758739674,22.03214603297331,53.98662648877042,53.1586462197578,0,0.0,0.0,9549f812-febf-11ec-ac44-0242ac1c0002,0,0,0,6,,0,0,0,4,135,6000,20,50,50,0,6
216,Female,2,1,1,short-term,email,4,116.10818310601738,5236.562857674305,19.74301983637056,56.34955073172366,53.28070499160357,1,1.0,1.0,9549fae2-febf-11ec-ac44-0242ac1c0002,1,1,0,6,upgrade_package,0,0,0,4,115,6000,20,60,50,0,6
217,Male,2,1,1,short-term,automatic transfer,0,116.85938455301375,5046.302475871575,19.87080223576693,67.24080065217984,57.83516426559036,1,2.0,0.0,9549fe2a-febf-11ec-ac44-0242ac1c0002,0,0,1,2,discount,1,0,0,0,115,6000,20,70,50,0,2
218,Female,2,1,1,short-term,automatic transfer,1,117.0883694074336,4948.08635102675,19.9096393484684,53.32080615773501,47.80463309543357,1,0.0,1.0,9549fea2-febf-11ec-ac44-0242ac1c0002,0,0,1,6,,1,0,0,1,115,4000,20,50,50,0,6
219,Female,2,1,1,short-term,automatic transfer,4,112.3801716439536,6603.374018762675,19.109113305703268,77.65164636322797,64.94423879162242,1,1.0,1.0,9549ff10-febf-11ec-ac44-0242ac1c0002,1,1,0,7,discount,0,0,0,4,115,6000,20,80,75,0,7
220,Male,2,1,1,short-term,email,0,112.3445615366288,5607.658553602029,19.10313617529456,54.84372630516141,45.42897406976425,1,1.0,1.0,954a00f0-febf-11ec-ac44-0242ac1c0002,0,0,1,6,discount,1,0,0,0,115,6000,20,50,50,0,6
